channel_index,event_index,event_time,event_score,coda_index,coda_time,windows
4016,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
4017,7200,1970-01-01T00:01:12,0.705,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4017,15360,1970-01-01T00:02:33.600000,0.714,15840,1970-01-01T00:02:38.400000,[32]
4018,7200,1970-01-01T00:01:12,0.752,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4018,15360,1970-01-01T00:02:33.600000,0.933,15840,1970-01-01T00:02:38.400000,[32]
4019,7200,1970-01-01T00:01:12,0.675,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4019,15360,1970-01-01T00:02:33.600000,0.705,15840,1970-01-01T00:02:38.400000,[32]
4020,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4021,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4022,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4023,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4024,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
4024,10080,1970-01-01T00:01:40.800000,0.698,10560,1970-01-01T00:01:45.600000,[21]
4025,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4026,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4027,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4028,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4029,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4030,7200,1970-01-01T00:01:12,0.702,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4031,7200,1970-01-01T00:01:12,0.727,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4032,7200,1970-01-01T00:01:12,0.68,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4033,7200,1970-01-01T00:01:12,0.671,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4034,7200,1970-01-01T00:01:12,0.671,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4035,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4036,7200,1970-01-01T00:01:12,0.675,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4037,7200,1970-01-01T00:01:12,0.704,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4038,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4039,7200,1970-01-01T00:01:12,0.68,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4040,7200,1970-01-01T00:01:12,0.791,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4041,7200,1970-01-01T00:01:12,0.807,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4042,7200,1970-01-01T00:01:12,0.717,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4043,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4044,7200,1970-01-01T00:01:12,0.724,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4045,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4046,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4047,7200,1970-01-01T00:01:12,0.673,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4048,7200,1970-01-01T00:01:12,0.699,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4049,7200,1970-01-01T00:01:12,0.751,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4050,7200,1970-01-01T00:01:12,0.761,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4051,7200,1970-01-01T00:01:12,0.78,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4052,7200,1970-01-01T00:01:12,0.714,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4053,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4054,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4055,7200,1970-01-01T00:01:12,0.714,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4056,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4057,7200,1970-01-01T00:01:12,0.698,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4058,7200,1970-01-01T00:01:12,0.702,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4059,7200,1970-01-01T00:01:12,0.708,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4060,7680,1970-01-01T00:01:16.800000,0.719,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4061,7680,1970-01-01T00:01:16.800000,0.758,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4062,7680,1970-01-01T00:01:16.800000,0.701,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4063,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4064,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4065,7680,1970-01-01T00:01:16.800000,0.704,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4066,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4067,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4068,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4069,7680,1970-01-01T00:01:16.800000,0.754,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4070,7200,1970-01-01T00:01:12,0.801,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4071,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4072,7200,1970-01-01T00:01:12,0.706,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4073,7200,1970-01-01T00:01:12,0.877,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4074,7200,1970-01-01T00:01:12,0.754,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4075,7200,1970-01-01T00:01:12,0.744,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4076,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4077,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4078,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4079,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4080,7200,1970-01-01T00:01:12,0.672,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4081,7200,1970-01-01T00:01:12,0.687,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4082,7200,1970-01-01T00:01:12,0.667,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4083,7200,1970-01-01T00:01:12,0.696,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4084,7200,1970-01-01T00:01:12,0.672,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4085,7200,1970-01-01T00:01:12,0.998,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
4085,10080,1970-01-01T00:01:40.800000,0.695,11999,1970-01-01T00:02:00,"[21, 22, 23, 24]"
4086,7200,1970-01-01T00:01:12,0.667,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4087,7200,1970-01-01T00:01:12,0.702,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4088,7200,1970-01-01T00:01:12,0.667,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4089,7200,1970-01-01T00:01:12,0.71,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4090,7200,1970-01-01T00:01:12,0.667,12480,1970-01-01T00:02:04.800000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
4091,7200,1970-01-01T00:01:12,0.701,12480,1970-01-01T00:02:04.800000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
4092,7200,1970-01-01T00:01:12,0.667,12480,1970-01-01T00:02:04.800000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
4093,7200,1970-01-01T00:01:12,0.741,12480,1970-01-01T00:02:04.800000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
4094,7200,1970-01-01T00:01:12,0.745,12480,1970-01-01T00:02:04.800000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
4095,7200,1970-01-01T00:01:12,0.731,12480,1970-01-01T00:02:04.800000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
4096,7200,1970-01-01T00:01:12,0.732,12480,1970-01-01T00:02:04.800000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
4097,7200,1970-01-01T00:01:12,0.667,12480,1970-01-01T00:02:04.800000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
4098,7200,1970-01-01T00:01:12,0.667,12480,1970-01-01T00:02:04.800000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
4099,7200,1970-01-01T00:01:12,0.667,12480,1970-01-01T00:02:04.800000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
4100,7200,1970-01-01T00:01:12,0.761,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4101,7200,1970-01-01T00:01:12,0.667,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4102,7200,1970-01-01T00:01:12,0.837,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4103,7200,1970-01-01T00:01:12,0.667,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4104,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
4104,10080,1970-01-01T00:01:40.800000,0.683,10560,1970-01-01T00:01:45.600000,[21]
4105,7200,1970-01-01T00:01:12,0.667,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4106,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
4106,10080,1970-01-01T00:01:40.800000,0.667,11999,1970-01-01T00:02:00,"[21, 22, 23, 24]"
4107,7200,1970-01-01T00:01:12,0.716,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4108,7200,1970-01-01T00:01:12,0.709,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4109,7200,1970-01-01T00:01:12,0.682,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4110,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4111,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4112,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4113,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4114,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4115,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4116,7200,1970-01-01T00:01:12,0.726,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4117,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4118,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4119,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4120,7200,1970-01-01T00:01:12,0.673,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4121,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4122,7200,1970-01-01T00:01:12,0.789,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4123,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4124,7200,1970-01-01T00:01:12,0.668,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4125,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4126,7200,1970-01-01T00:01:12,0.793,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4127,7200,1970-01-01T00:01:12,0.694,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4128,7200,1970-01-01T00:01:12,0.736,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4129,7200,1970-01-01T00:01:12,0.864,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4130,7200,1970-01-01T00:01:12,0.835,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4131,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4132,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4133,7200,1970-01-01T00:01:12,0.677,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4134,7200,1970-01-01T00:01:12,0.69,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4135,7200,1970-01-01T00:01:12,0.834,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4136,7200,1970-01-01T00:01:12,0.804,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4137,7200,1970-01-01T00:01:12,0.691,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4138,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4139,7200,1970-01-01T00:01:12,0.685,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4140,7200,1970-01-01T00:01:12,0.731,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4141,7200,1970-01-01T00:01:12,0.819,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4142,7200,1970-01-01T00:01:12,0.8,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4143,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4144,7200,1970-01-01T00:01:12,0.72,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4145,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4146,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4147,7200,1970-01-01T00:01:12,0.727,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4148,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4149,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4150,7680,1970-01-01T00:01:16.800000,1.0,9120,1970-01-01T00:01:31.200000,"[16, 17, 18]"
4150,10080,1970-01-01T00:01:40.800000,0.677,10560,1970-01-01T00:01:45.600000,[21]
4150,15360,1970-01-01T00:02:33.600000,0.728,15840,1970-01-01T00:02:38.400000,[32]
4151,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4151,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
4152,7680,1970-01-01T00:01:16.800000,0.75,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4152,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
4153,7680,1970-01-01T00:01:16.800000,0.714,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4153,15360,1970-01-01T00:02:33.600000,0.715,15840,1970-01-01T00:02:38.400000,[32]
4154,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4154,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
4155,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4155,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
4156,7680,1970-01-01T00:01:16.800000,0.999,9120,1970-01-01T00:01:31.200000,"[16, 17, 18]"
4156,10560,1970-01-01T00:01:45.600000,0.667,12960,1970-01-01T00:02:09.600000,"[22, 23, 24, 25, 26]"
4156,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
4157,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4157,15360,1970-01-01T00:02:33.600000,0.867,15840,1970-01-01T00:02:38.400000,[32]
4158,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4158,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
4159,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4159,15360,1970-01-01T00:02:33.600000,0.783,15840,1970-01-01T00:02:38.400000,[32]
4160,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4160,15360,1970-01-01T00:02:33.600000,0.718,15840,1970-01-01T00:02:38.400000,[32]
4161,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4161,15360,1970-01-01T00:02:33.600000,0.696,15840,1970-01-01T00:02:38.400000,[32]
4162,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4162,15360,1970-01-01T00:02:33.600000,0.724,15840,1970-01-01T00:02:38.400000,[32]
4163,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
4163,10080,1970-01-01T00:01:40.800000,0.667,12960,1970-01-01T00:02:09.600000,"[21, 22, 23, 24, 25, 26]"
4163,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
4164,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4164,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
4165,7200,1970-01-01T00:01:12,0.667,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4165,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
4166,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
4166,10080,1970-01-01T00:01:40.800000,0.667,10560,1970-01-01T00:01:45.600000,[21]
4166,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
4167,7200,1970-01-01T00:01:12,0.669,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4167,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
4168,7200,1970-01-01T00:01:12,0.669,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4168,15360,1970-01-01T00:02:33.600000,0.711,15840,1970-01-01T00:02:38.400000,[32]
4169,7200,1970-01-01T00:01:12,0.692,12960,1970-01-01T00:02:09.600000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4169,15360,1970-01-01T00:02:33.600000,0.816,15840,1970-01-01T00:02:38.400000,[32]
4170,7680,1970-01-01T00:01:16.800000,0.711,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4171,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4172,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
4173,7680,1970-01-01T00:01:16.800000,0.667,12960,1970-01-01T00:02:09.600000,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
